conv_id,original_labels,top_3_emotions_responses,top_1_emotion_responses,position_of_original_label
hit:229_conv:458,anticipating,"['angry', 'annoyed', 'grateful']",angry,
hit:4082_conv:8165,terrified,"['terrified', ' anxious', ' angry']",terrified,1.0
hit:4640_conv:9281,prepared,"['proud', ' confident', ' hopeful']",proud,
hit:9350_conv:18700,surprised,"['happy', ' proud', ' hopeful']",happy,
hit:11082_conv:22165,anxious,"['anxious', ' hopeful', ' anticipating']",anxious,1.0
hit:5876_conv:11753,devastated,"['sad', 'angry', 'disappointed']",sad,
hit:6360_conv:12720,devastated,"['sad', ' devastated', ' nostalgic']",sad,2.0
hit:7099_conv:14199,sad,"['sad', ' sympathetic', ' curious']",sad,1.0
hit:971_conv:1942,anxious,"['anxious', 'nervous', 'curious']",anxious,1.0
hit:11082_conv:22165,anxious,"['anxious', ' hopeful', ' frustrated']",anxious,1.0
hit:1200_conv:2400,disappointed,"['disappointed', ' annoyed', ' suspicious']",disappointed,1.0
hit:2570_conv:5140,excited,"['excited', 'hopeful', 'content']",excited,1.0
hit:281_conv:562,furious,"['annoyed', ' anxious', ' disappointed']",annoyed,
hit:6230_conv:12461,lonely,"['sad', ' grateful', ' relieved']",sad,
hit:1379_conv:2758,faithful,"['faithful', 'sad', 'grateful']",faithful,1.0
hit:281_conv:562,furious,"['angry', ' annoyed', ' hopeful']",angry,
hit:57_conv:115,surprised,"['disappointed', 'surprised', 'sad']",disappointed,2.0
hit:5858_conv:11717,sad,"['disappointed', ' hopeful', ' sad']",disappointed,3.0
hit:671_conv:1342,content,"['excited', 'hopeful', 'content']",excited,3.0
hit:11743_conv:23487,content,"['content', ' joyful', ' grateful']",content,1.0
hit:2940_conv:5880,disgusted,"['disgusted', 'sad', 'annoyed']",disgusted,1.0
hit:57_conv:115,surprised,"['hopeful', ' grateful', ' anticipating']",hopeful,
hit:6776_conv:13553,confident,"['proud', 'excited', 'hopeful']",proud,
hit:8275_conv:16550,excited,"['excited', ' hopeful', ' joyful']",excited,1.0
hit:10168_conv:20336,ashamed,"['embarrassed', 'anxious', 'insecure']",embarrassed,
hit:11837_conv:23674,sad,"['sad', ' sympathetic', ' caring']",sad,1.0
hit:1293_conv:2587,embarrassed,"['embarrassed', ' humiliated', ' annoyed']",embarrassed,1.0
hit:6776_conv:13553,confident,"['excited', ' hopeful', ' confident']",excited,3.0
hit:7303_conv:14607,annoyed,"['angry', 'annoyed', 'sad']",angry,2.0
hit:10842_conv:21685,content,"['excited', ' hopeful', ' jealous']",excited,
hit:11734_conv:23468,caring,"['proud', ' grateful', ' content']",proud,
hit:212_conv:425,excited,"['excited', 'anticipating', 'hopeful']",excited,1.0
hit:7345_conv:14691,confident,"['excited', ' hopeful', ' confident']",excited,3.0
hit:998_conv:1997,terrified,"['terrified', 'surprised', 'anxious']",terrified,1.0
hit:1352_conv:2704,annoyed,"['angry', ' annoyed', ' disappointed']",angry,2.0
hit:1680_conv:3360,content,"['proud', 'hopeful', 'content']",proud,3.0
hit:212_conv:425,excited,"['excited', 'hopeful', 'proud']",excited,1.0
hit:2196_conv:4392,confident,"['proud', ' confident', ' grateful']",proud,2.0
hit:9874_conv:19748,furious,"['angry', 'annoyed', 'surprised']",angry,
hit:11450_conv:22900,annoyed,"['angry', 'annoyed', 'hopeful']",angry,2.0
hit:2196_conv:4392,confident,"['excited', ' hopeful', ' anticipating']",excited,
hit:6339_conv:12678,sentimental,"['nostalgic', ' joyful', ' sentimental']",nostalgic,3.0
hit:6426_conv:12853,impressed,"['proud', 'excited', 'grateful']",proud,
hit:8183_conv:16367,annoyed,"['angry', 'sad', 'annoyed']",angry,3.0
hit:9791_conv:19583,disgusted,"['disgusted', 'annoyed', 'embarrassed']",disgusted,1.0
hit:4971_conv:9942,surprised,"['proud', ' excited', ' grateful']",proud,
hit:6114_conv:12229,trusting,"['grateful', 'content', 'faithful']",grateful,
hit:6334_conv:12668,impressed,"['excited', 'impressed', 'hopeful']",excited,2.0
hit:7077_conv:14155,guilty,"['guilty', 'surprised', 'sad']",guilty,1.0
hit:9791_conv:19583,disgusted,"['disgusted', 'annoyed', 'hopeful']",disgusted,1.0
hit:1196_conv:2393,sad,"['sad', ' anxious', ' worried']",sad,1.0
hit:1838_conv:3677,angry,"['angry', 'sad', 'frustrated']",angry,1.0
hit:2551_conv:5102,grateful,"['grateful', ' relieved', ' proud']",grateful,1.0
hit:6334_conv:12668,impressed,"['surprised', ' anxious', ' curious']",surprised,
hit:6337_conv:12674,annoyed,"['angry', ' surprised', ' disappointed']",angry,
hit:6601_conv:13202,jealous,"['proud', 'excited', 'grateful']",proud,
hit:1196_conv:2393,sad,"['worried', 'surprised', 'relieved']",worried,
hit:412_conv:825,confident,"['confident', 'excited', 'proud']",confident,1.0
hit:7791_conv:15582,terrified,"['terrified', 'anxious', 'afraid']",terrified,1.0
hit:8120_conv:16240,annoyed,"['annoyed', ' surprised', ' hopeful']",annoyed,1.0
hit:9101_conv:18202,anticipating,"['excited', ' anticipating', ' hopeful']",excited,2.0
hit:647_conv:1295,surprised,"['surprised', 'excited', 'proud']",surprised,1.0
hit:6925_conv:13851,impressed,"['impressed', 'excited', 'surprised']",impressed,1.0
hit:7791_conv:15582,terrified,"['annoyed', ' afraid', ' disgusted']",annoyed,
hit:8684_conv:17368,afraid,"['afraid', 'surprised', 'anxious']",afraid,1.0
hit:9233_conv:18466,confident,"['sad', ' hopeful', ' confident']",sad,3.0
hit:9940_conv:19881,surprised,"['surprised', 'impressed', 'proud']",surprised,1.0
hit:1181_conv:2363,confident,"['proud', 'confident', 'annoyed']",proud,2.0
hit:11923_conv:23846,anticipating,"['excited', ' hopeful', ' grateful']",excited,
hit:5208_conv:10417,embarrassed,"['embarrassed', ' surprised', ' awkward']",embarrassed,1.0
hit:7509_conv:15018,sentimental,"['nostalgic', 'hopeful', 'content']",nostalgic,
hit:9940_conv:19881,surprised,"['surprised', 'content', 'hopeful']",surprised,1.0
hit:11923_conv:23846,anticipating,"['excited', ' joyful', ' grateful']",excited,
hit:12130_conv:24261,ashamed,"['embarrassed', 'surprised', 'hopeful']",embarrassed,
hit:6268_conv:12537,lonely,"['lonely', 'sad', 'grateful']",lonely,1.0
hit:6345_conv:12690,lonely,"['lonely', ' nostalgic', ' proud']",lonely,1.0
hit:8327_conv:16654,excited,"['excited', ' relieved', ' content']",excited,1.0
hit:11456_conv:22913,faithful,"['surprised', ' proud', ' annoyed']",surprised,
hit:4801_conv:9602,annoyed,"['annoyed', 'angry', 'frustrated']",annoyed,1.0
hit:5267_conv:10535,lonely,"['sad', ' hopeful', ' caring']",sad,
hit:6345_conv:12690,lonely,"['sad', ' empathetic', ' caring']",sad,
hit:9672_conv:19344,surprised,"['excited', ' grateful', ' proud']",excited,
hit:11456_conv:22913,faithful,"['surprised', 'excited', 'annoyed']",surprised,
hit:7029_conv:14059,lonely,"['sad', ' nostalgic', ' hopeful']",sad,
hit:7068_conv:14136,guilty,"['jealous', 'sad', 'disappointed']",jealous,
hit:7194_conv:14389,sad,"['sad', ' sympathetic', ' supportive']",sad,1.0
hit:7992_conv:15984,hopeful,"['excited', ' hopeful', ' proud']",excited,2.0
hit:9359_conv:18719,proud,"['proud', ' excited', ' impressed']",proud,1.0
hit:5530_conv:11060,proud,"['excited', ' proud', ' joyful']",excited,2.0
hit:6859_conv:13719,jealous,"['jealous', ' hopeful', ' anxious']",jealous,1.0
hit:7992_conv:15984,hopeful,"['hopeful', ' confident', ' proud']",hopeful,1.0
hit:9400_conv:18800,prepared,"['proud', ' prepared', ' grateful']",proud,2.0
hit:9815_conv:19630,guilty,"['guilty', 'content', 'proud']",guilty,1.0
hit:10638_conv:21277,impressed,"['excited', ' impressed', ' joyful']",excited,2.0
hit:1827_conv:3654,angry,"['angry', 'sad', 'hopeful']",angry,1.0
hit:4065_conv:8130,apprehensive,"['afraid', ' anxious', ' hopeful']",afraid,
hit:5910_conv:11821,furious,"['angry', ' anxious', ' anticipating']",angry,
hit:6859_conv:13719,jealous,"['anxious', ' hopeful', ' concerned']",anxious,
hit:7171_conv:14342,ashamed,"['guilty', 'sad', 'disappointed']",guilty,
hit:10638_conv:21277,impressed,"['excited', 'amused', 'surprised']",excited,
hit:10689_conv:21379,ashamed,"['surprised', 'excited', 'content']",surprised,
hit:12258_conv:24517,annoyed,"['annoyed', 'sad', 'frustrated']",annoyed,1.0
hit:2958_conv:5917,hopeful,"['proud', ' sad', ' joking']",proud,
hit:5422_conv:10845,nostalgic,"['nostalgic', ' joyful', ' surprised']",nostalgic,1.0
hit:5422_conv:10845,nostalgic,"['disappointed', ' hopeful', ' content']",disappointed,
hit:5479_conv:10959,surprised,"['surprised', ' hopeful', ' amused']",surprised,1.0
hit:7495_conv:14991,proud,"['proud', 'impressed', 'amused']",proud,1.0
hit:778_conv:1557,nostalgic,"['nostalgic', ' hopeful', ' joyful']",nostalgic,1.0
hit:8939_conv:17879,excited,"['excited', ' hopeful', ' joyful']",excited,1.0
hit:10735_conv:21470,prepared,"['confident', 'hopeful', 'excited']",confident,
hit:3560_conv:7120,devastated,"['surprised', 'sad', 'disappointed']",surprised,
hit:4397_conv:8794,surprised,"['excited', ' proud', ' grateful']",excited,
hit:5479_conv:10959,surprised,"['annoyed', ' surprised', ' embarrassed']",annoyed,2.0
hit:6159_conv:12318,proud,"['proud', ' hopeful', ' confident']",proud,1.0
hit:2248_conv:4497,disgusted,"['disgusted', 'sad', 'embarrassed']",disgusted,1.0
hit:4253_conv:8507,disgusted,"['disgusted', 'annoyed', 'surprised']",disgusted,1.0
hit:4397_conv:8794,surprised,"['excited', ' proud', ' surprised']",excited,3.0
hit:7263_conv:14526,disgusted,"['excited', 'disgusted', 'surprised']",excited,2.0
hit:8155_conv:16310,sad,"['sad', ' grateful', ' caring']",sad,1.0
hit:1375_conv:2750,prepared,"['grateful', ' relieved', ' concerned']",grateful,
hit:4410_conv:8820,lonely,"['lonely', ' disappointed', ' angry']",lonely,1.0
hit:7263_conv:14526,disgusted,"['amused', ' caring', ' concerned']",amused,
hit:7597_conv:15195,proud,"['excited', 'happy', 'humorous']",excited,
hit:8835_conv:17670,caring,"['excited', 'content', 'afraid']",excited,
hit:1375_conv:2750,prepared,"['frustrated', 'surprised', 'concerned']",frustrated,
hit:1455_conv:2910,embarrassed,"['embarrassed', 'surprised', 'hopeful']",embarrassed,1.0
hit:1594_conv:3189,prepared,"['anxious', 'surprised', 'relieved']",anxious,
hit:2897_conv:5794,angry,"['angry', 'sad', 'surprised']",angry,1.0
hit:7458_conv:14917,furious,"['disappointed', ' anxious', ' hopeful']",disappointed,
hit:10872_conv:21745,furious,"['angry', 'embarrassed', 'stressed']",angry,
hit:2159_conv:4319,faithful,"['proud', ' grateful', ' loyal']",proud,
hit:2897_conv:5794,angry,"['worried', ' hopeful', ' relieved']",worried,
hit:7919_conv:15838,furious,"['angry', ' annoyed', ' hopeful']",angry,
hit:114_conv:228,grateful,"['excited', 'proud', 'hopeful']",excited,
hit:3025_conv:6050,surprised,"['surprised', ' excited', ' grateful']",surprised,1.0
hit:4198_conv:8396,hopeful,"['disappointed', 'annoyed', 'hopeful']",disappointed,3.0
hit:7157_conv:14315,guilty,"['embarrassed', ' anxious', ' anticipating']",embarrassed,
hit:8663_conv:17326,afraid,"['afraid', 'sad', 'anxious']",afraid,1.0
hit:3843_conv:7687,anticipating,"['excited', 'hopeful', 'content']",excited,
hit:4160_conv:8321,guilty,"['guilty', 'sad', 'relieved']",guilty,1.0
hit:7157_conv:14315,guilty,"['guilty', 'sad', 'grateful']",guilty,1.0
hit:8220_conv:16441,apprehensive,"['anxious', 'proud', 'apprehensive']",anxious,3.0
hit:2045_conv:4091,apprehensive,"['anxious', 'content', 'surprised']",anxious,
hit:4160_conv:8321,guilty,"['proud', ' hopeful', ' caring']",proud,
hit:8043_conv:16087,terrified,"['disgusted', ' afraid', ' annoyed']",disgusted,
hit:9413_conv:18827,nostalgic,"['nostalgic', ' hopeful', ' grateful']",nostalgic,1.0
hit:9471_conv:18943,devastated,"['disappointed', ' anxious', ' hopeful']",disappointed,
hit:10927_conv:21855,embarrassed,"['embarrassed', ' ashamed', ' horrified']",embarrassed,1.0
hit:6581_conv:13163,trusting,"['devastated', 'sad', 'disappointed']",devastated,
hit:7496_conv:14992,terrified,"['excited', 'surprised', 'joyful']",excited,
hit:7830_conv:15661,lonely,"['lonely', ' hopeful', ' disappointed']",lonely,1.0
hit:9471_conv:18943,devastated,"['surprised', 'annoyed', 'disappointed']",surprised,
hit:10927_conv:21855,embarrassed,"['proud', ' grateful', ' content']",proud,
hit:1733_conv:3467,trusting,"['confident', ' hopeful', ' amused']",confident,
hit:3362_conv:6724,jealous,"['angry', ' anxious', ' trusting']",angry,
hit:523_conv:1047,excited,"['proud', 'surprised', 'excited']",proud,3.0
hit:10631_conv:21262,terrified,"['anxious', 'surprised', 'grateful']",anxious,
hit:3216_conv:6433,joyful,"['excited', ' grateful', ' hopeful']",excited,
hit:4033_conv:8067,jealous,"['disappointed', ' hopeful', ' caring']",disappointed,
hit:5218_conv:10436,jealous,"['jealous', ' proud', ' amused']",jealous,1.0
hit:5439_conv:10879,guilty,"['disappointed', 'guilty', 'sad']",disappointed,2.0
hit:11749_conv:23498,embarrassed,"['surprised', 'excited', 'hopeful']",surprised,
hit:11775_conv:23550,sentimental,"['nostalgic', ' content', ' grateful']",nostalgic,
hit:5439_conv:10879,guilty,"['caring', 'ashamed', 'optimistic']",caring,
hit:7293_conv:14586,impressed,"['excited', ' joyful', ' impressed']",excited,3.0
hit:8257_conv:16515,confident,"['hopeful', 'prepared', 'excited']",hopeful,
hit:11609_conv:23219,apprehensive,"['anxious', 'sad', 'hopeful']",anxious,
hit:3261_conv:6523,lonely,"['sad', 'lonely', 'hopeful']",sad,2.0
hit:4311_conv:8622,content,"['grateful', 'content', 'hopeful']",grateful,2.0
hit:7293_conv:14586,impressed,"['curious', 'hopeful', 'content']",curious,
hit:8746_conv:17493,terrified,"['worried', 'guilty', 'sad']",worried,
hit:1611_conv:3222,disgusted,"['disgusted', 'angry', 'hopeful']",disgusted,1.0
hit:185_conv:371,disappointed,"['disappointed', 'hopeful', 'surprised']",disappointed,1.0
hit:4133_conv:8267,confident,"['hopeful', ' grateful', ' confident']",hopeful,3.0
hit:9414_conv:18829,furious,"['angry', 'annoyed', 'grateful']",angry,
hit:12257_conv:24515,impressed,"['impressed', ' proud', ' amused']",impressed,1.0
hit:5938_conv:11877,disappointed,"['surprised', 'disappointed', 'hopeful']",surprised,2.0
hit:7049_conv:14099,joyful,"['excited', 'jealous', 'happy']",excited,
hit:8266_conv:16533,caring,"['proud', ' grateful', ' excited']",proud,
hit:8836_conv:17673,devastated,"['sad', ' disappointed', ' sympathetic']",sad,
hit:3162_conv:6325,confident,"['hopeful', 'grateful', 'sad']",hopeful,
hit:512_conv:1025,ashamed,"['guilty', ' embarrassed', ' nostalgic']",guilty,
hit:5635_conv:11270,apprehensive,"['worried', 'sad', 'hopeful']",worried,
hit:8836_conv:17673,devastated,"['hopeful', 'excited', 'sad']",hopeful,
hit:9894_conv:19788,sad,"['annoyed', 'sad', 'disappointed']",annoyed,2.0
hit:1467_conv:2934,devastated,"['sad', 'anxious', 'grateful']",sad,
hit:1773_conv:3546,lonely,"['sad', 'lonely', 'hopeful']",sad,2.0
hit:2839_conv:5678,nostalgic,"['nostalgic', ' joyful', ' hopeful']",nostalgic,1.0
hit:293_conv:586,annoyed,"['annoyed', 'proud', 'surprised']",annoyed,1.0
hit:2976_conv:5953,disappointed,"['disappointed', ' worried', ' hopeful']",disappointed,1.0
hit:2839_conv:5678,nostalgic,"['content', ' nostalgic', ' hopeful']",content,2.0
hit:4112_conv:8225,ashamed,"['guilty', 'surprised', 'embarrassed']",guilty,
hit:4981_conv:9963,impressed,"['surprised', ' impressed', ' excited']",surprised,2.0
hit:5424_conv:10849,proud,"['happy', 'excited', 'proud']",happy,3.0
hit:6203_conv:12406,grateful,"['proud', ' hopeful', ' envious']",proud,
hit:3098_conv:6197,sentimental,"['proud', ' sentimental', ' hopeful']",proud,2.0
hit:7151_conv:14303,grateful,"['sad', ' devastated', ' grateful']",sad,3.0
hit:7371_conv:14743,lonely,"['lonely', 'embarrassed', 'content']",lonely,1.0
hit:9300_conv:18601,proud,"['proud', ' grateful', ' joyful']",proud,1.0
hit:5717_conv:11435,angry,"['surprised', 'angry', 'afraid']",surprised,2.0
hit:5854_conv:11708,impressed,"['anxious', ' relieved', ' grateful']",anxious,
hit:5937_conv:11875,sentimental,"['sad', 'proud', 'hopeful']",sad,
hit:7812_conv:15624,content,"['content', 'excited', 'grateful']",content,1.0
hit:9300_conv:18601,proud,"['hopeful', 'excited', 'content']",hopeful,
hit:1837_conv:3674,guilty,"['ashamed', 'sad', 'hopeful']",ashamed,
hit:4740_conv:9480,angry,"['disappointed', 'annoyed', 'sad']",disappointed,
hit:6229_conv:12459,guilty,"['sad', 'disappointed', 'anxious']",sad,
hit:6351_conv:12703,annoyed,"['angry', 'annoyed', 'frustrated']",angry,2.0
hit:7910_conv:15820,disgusted,"['disgusted', 'sad', 'grateful']",disgusted,1.0
hit:10877_conv:21755,devastated,"['sad', ' hopeful', ' grateful']",sad,
hit:2918_conv:5837,confident,"['proud', ' confident', ' impressed']",proud,2.0
hit:4740_conv:9480,angry,"['angry', ' annoyed', ' disappointed']",angry,1.0
hit:4928_conv:9856,embarrassed,"['embarrassed', 'hopeful', 'content']",embarrassed,1.0
hit:5968_conv:11937,trusting,"['excited', 'hopeful', 'proud']",excited,
hit:2918_conv:5837,confident,"['proud', ' confident', ' amused']",proud,2.0
hit:7052_conv:14104,surprised,"['excited', ' hopeful', ' amused']",excited,
hit:7052_conv:14105,jealous,"['annoyed', ' annoyed', ' amused']",annoyed,
hit:7713_conv:15427,furious,"['angry', ' disappointed', ' frustrated']",angry,
hit:8371_conv:16743,disgusted,"['surprised', 'annoyed', 'hopeful']",surprised,
hit:11289_conv:22579,angry,"['anxious', 'sad', 'hopeful']",anxious,
hit:6534_conv:13069,afraid,"['anxious', ' anticipating', ' nervous']",anxious,
hit:7417_conv:14835,sentimental,"['nostalgic', 'joyful', 'content']",nostalgic,
hit:8371_conv:16743,disgusted,"['excited', ' hopeful', ' content']",excited,
hit:8694_conv:17388,surprised,"['grateful', ' excited', ' content']",grateful,
hit:1450_conv:2901,content,"['content', 'hopeful', 'grateful']",content,1.0
hit:2535_conv:5070,devastated,"['sad', ' devastated', ' nostalgic']",sad,2.0
hit:3005_conv:6010,annoyed,"['annoyed', ' afraid', ' anxious']",annoyed,1.0
hit:6534_conv:13069,afraid,"['hopeful', 'encouraging', 'content']",hopeful,
hit:8164_conv:16329,disgusted,"['angry', ' disgusted', ' annoyed']",angry,2.0
hit:1024_conv:2048,caring,"['joyful', 'happy', 'content']",joyful,
hit:2535_conv:5070,devastated,"['sad', 'surprised', 'empathetic']",sad,
hit:6232_conv:12465,proud,"['proud', 'hopeful', 'content']",proud,1.0
hit:9611_conv:19222,proud,"['proud', 'excited', 'happy']",proud,1.0
hit:9630_conv:19260,joyful,"['excited', 'happy', 'surprised']",excited,
hit:10010_conv:20021,confident,"['excited', ' hopeful', ' joyful']",excited,
hit:1024_conv:2048,caring,"['hopeful', ' grateful', ' confident']",hopeful,
hit:10377_conv:20754,jealous,"['angry', 'sad', 'jealous']",angry,3.0
hit:4757_conv:9514,confident,"['proud', ' excited', ' jealous']",proud,
hit:8186_conv:16373,anticipating,"['excited', 'hopeful', 'content']",excited,
hit:11387_conv:22774,grateful,"['grateful', ' relieved', ' anxious']",grateful,1.0
hit:11483_conv:22966,nostalgic,"['nostalgic', ' hopeful', ' proud']",nostalgic,1.0
hit:1279_conv:2559,guilty,"['guilty', 'embarrassed', 'content']",guilty,1.0
hit:5823_conv:11646,confident,"['proud', ' confident', ' grateful']",proud,2.0
hit:11746_conv:23492,nostalgic,"['nostalgic', 'hopeful', 'content']",nostalgic,1.0
hit:1929_conv:3859,embarrassed,"['sad', ' frustrated', ' disappointed']",sad,
hit:2889_conv:5779,furious,"['angry', ' annoyed', ' hopeful']",angry,
hit:5595_conv:11190,joyful,"['excited', ' joyful', ' content']",excited,2.0
hit:7793_conv:15587,disgusted,"['anxious', 'sad', 'disgusted']",anxious,3.0
