conv_id,Original_Labels,Top_3_Emotion_Pred,1st_Emotion_Pred,2nd_Emotion_Pred,3rd_Emotion_Pred,Pred_Emo_Position
hit:1937_conv:3875,anticipating,"['excited', 'hopeful', 'happy']",excited,hopeful,happy,
hit:6891_conv:13782,impressed,"['proud', 'relieved', 'hopeful']",proud,relieved,hopeful,
hit:7803_conv:15607,annoyed,"['annoyed', 'frustrated', 'angry']",annoyed,frustrated,angry,1.0
hit:10676_conv:21353,disgusted,"['surprised', 'disgusted', 'amazed']",surprised,disgusted,amazed,2.0
hit:10924_conv:21849,anxious,"['anxious', 'nervous', 'lonely']",anxious,nervous,lonely,1.0
hit:2616_conv:5233,furious,"['angry', 'frustrated', 'optimistic']",angry,frustrated,optimistic,
hit:266_conv:533,disappointed,"['disappointed', 'sad', 'supportive']",disappointed,sad,supportive,1.0
hit:2350_conv:4700,grateful,"['happy', ' grateful', ' proud']",happy,grateful,proud,2.0
hit:2665_conv:5330,disgusted,"['disgusted', 'sad', 'helpful']",disgusted,sad,helpful,1.0
hit:6324_conv:12649,anticipating,"['excited', 'hopeful', 'curious']",excited,hopeful,curious,
hit:10510_conv:21021,content,"['content', ' nostalgic', ' comfortable']",content,nostalgic,comfortable,1.0
hit:6795_conv:13591,jealous,"['angry', 'annoyed', 'frustrated']",angry,annoyed,frustrated,
hit:7466_conv:14932,embarrassed,"['embarrassed', ' ashamed', ' relieved']",embarrassed,ashamed,relieved,1.0
hit:1140_conv:2281,grateful,"['excited', 'happy', 'content']",excited,happy,content,
hit:2617_conv:5235,devastated,"['sad', ' sympathetic', ' caring']",sad,sympathetic,caring,
hit:11625_conv:23251,apprehensive,"['anxious', 'confident', 'relieved']",anxious,confident,relieved,
hit:8338_conv:16676,sad,"['sad', 'comforting', 'sympathetic']",sad,comforting,sympathetic,1.0
hit:11748_conv:23496,anxious,"['anxious', ' relieved', ' embarrassed']",anxious,relieved,embarrassed,1.0
hit:4384_conv:8768,anxious,"['anxious', 'nervous', 'hopeful']",anxious,nervous,hopeful,1.0
hit:7152_conv:14304,impressed,"['impressed', ' hopeful', ' inspired']",impressed,hopeful,inspired,1.0
hit:10205_conv:20410,disappointed,"['sad', ' nostalgic', ' concerned']",sad,nostalgic,concerned,
hit:6951_conv:13903,angry,"['angry', 'annoyed', 'frustrated']",angry,annoyed,frustrated,1.0
hit:2889_conv:5778,anxious,"['worried', ' relieved', ' cautious']",worried,relieved,cautious,
hit:9323_conv:18646,terrified,"['scared', 'anxious', 'disgusted']",scared,anxious,disgusted,
hit:1518_conv:3036,disappointed,"['disappointed', ' hopeful', ' curious']",disappointed,hopeful,curious,1.0
hit:2233_conv:4466,joyful,"['happy', ' nostalgic', ' hopeful']",happy,nostalgic,hopeful,
hit:3780_conv:7561,terrified,"['afraid', ' relieved', ' concerned']",afraid,relieved,concerned,
hit:9185_conv:18371,disgusted,"['disgusted', 'sad', 'compassionate']",disgusted,sad,compassionate,1.0
hit:4175_conv:8351,ashamed,"['ashamed', 'embarrassed', 'encouraging']",ashamed,embarrassed,encouraging,1.0
hit:747_conv:1495,guilty,"['anxious', 'stressed', 'sad']",anxious,stressed,sad,
hit:10903_conv:21807,trusting,"['angry', 'betrayed', 'sad']",angry,betrayed,sad,
hit:10527_conv:21055,hopeful,"['proud', 'grateful', 'relieved']",proud,grateful,relieved,
hit:11835_conv:23670,apprehensive,"['anxious', 'hopeful', 'trustingsatisfied']",anxious,hopeful,trustingsatisfied,
hit:2376_conv:4753,annoyed,"['frustrated', 'annoyed', 'sad']",frustrated,annoyed,sad,2.0
hit:5240_conv:10480,disgusted,"['disgusted', 'terrified', 'satisfied']",disgusted,terrified,satisfied,1.0
hit:7139_conv:14278,lonely,"['disgusted', ' shocked', ' horrified']",disgusted,shocked,horrified,
hit:11254_conv:22508,content,"['content', 'happy', 'satisfied']",content,happy,satisfied,1.0
hit:8835_conv:17671,furious,"['relieved', ' grateful', ' anxious']",relieved,grateful,anxious,
hit:10968_conv:21936,sentimental,"['grateful', 'thankful', 'excited']",grateful,thankful,excited,
hit:11829_conv:23659,surprised,"['surprised', 'excited', 'curious']",surprised,excited,curious,1.0
hit:3543_conv:7086,terrified,"['terrified', ' afraid', ' relieved']",terrified,afraid,relieved,1.0
hit:6342_conv:12685,prepared,"['excited', 'happy', 'annoyed']",excited,happy,annoyed,
hit:8286_conv:16572,anxious,"['anxious', 'stressed', 'worried']",anxious,stressed,worried,1.0
hit:6282_conv:12565,angry,"['angry', 'frustrated', 'sad']",angry,frustrated,sad,1.0
hit:6878_conv:13757,disappointed,"['disappointed', 'surprised', 'frustrated']",disappointed,surprised,frustrated,1.0
hit:11767_conv:23535,disappointed,"['frustrated', 'sad', 'disappointed']",frustrated,sad,disappointed,3.0
hit:5224_conv:10449,disgusted,"['disgusted', 'gross', 'shocked']",disgusted,gross,shocked,1.0
hit:10743_conv:21487,angry,"['angry', ' frustrated', ' concerned']",angry,frustrated,concerned,1.0
hit:11530_conv:23060,trusting,"['surprised', 'excited', 'amazed']",surprised,excited,amazed,
hit:8274_conv:16548,terrified,"['anxious', ' embarrassed', ' nervous']",anxious,embarrassed,nervous,
hit:5441_conv:10883,embarrassed,"['embarrassed', 'ashamed', 'humiliated']",embarrassed,ashamed,humiliated,1.0
hit:7790_conv:15580,devastated,"['sad', ' nostalgic', ' understanding']",sad,nostalgic,understanding,
hit:1851_conv:3702,surprised,"['suspicious', ' anxious', ' skeptical']",suspicious,anxious,skeptical,
hit:7499_conv:14998,angry,"['relieved', ' grateful', ' anxious']",relieved,grateful,anxious,
hit:10194_conv:20389,caring,"['joyful', ' loving', ' hopeful']",joyful,loving,hopeful,
hit:1401_conv:2802,lonely,"['sad', 'hopeful', 'supporting']",sad,hopeful,supporting,
hit:2234_conv:4469,afraid,"['afraid', 'anxious', 'concerned']",afraid,anxious,concerned,1.0
hit:2766_conv:5532,annoyed,"['disappointed', 'sad', 'frustrated']",disappointed,sad,frustrated,
hit:4154_conv:8308,angry,"['angry', 'annoyed', 'frustrated']",angry,annoyed,frustrated,1.0
hit:3828_conv:7656,afraid,"['anxious', 'worried', 'caring']",anxious,worried,caring,
hit:4504_conv:9009,jealous,"['jealous', ' annoyed', ' envious']",jealous,annoyed,envious,1.0
hit:9345_conv:18690,afraid,"['surprised', 'terrified', 'relieved']",surprised,terrified,relieved,
hit:10920_conv:21841,disappointed,"['disappointed', 'annoyed', 'frustrated']",disappointed,annoyed,frustrated,1.0
hit:1797_conv:3594,ashamed,"['guilty', ' disappointed', ' relieved']",guilty,disappointed,relieved,
hit:5654_conv:11309,nostalgic,"['happy', 'excited', 'content']",happy,excited,content,
hit:6726_conv:13452,joyful,"['excited', 'relieved', 'anxious']",excited,relieved,anxious,
hit:1161_conv:2322,apprehensive,"['worried', ' hopeful', ' caring']",worried,hopeful,caring,
hit:4906_conv:9813,embarrassed,"['embarrassed', 'annoyed', 'amused']",embarrassed,annoyed,amused,1.0
hit:7763_conv:15527,joyful,"['excited', 'happy', 'surprised']",excited,happy,surprised,
hit:8313_conv:16627,ashamed,"['anxious', 'embarrassed', 'frustrated']",anxious,embarrassed,frustrated,
hit:2881_conv:5763,surprised,"['surprised', 'annoyed', 'amused']",surprised,annoyed,amused,1.0
hit:583_conv:1166,anxious,"['anxious', 'excited', 'trustingspeaker']",anxious,excited,trustingspeaker,1.0
hit:10875_conv:21751,faithful,"['proud', ' relieved', ' grateful']",proud,relieved,grateful,
hit:2984_conv:5968,caring,"['caring', ' grateful', ' happy']",caring,grateful,happy,1.0
hit:10487_conv:20975,sentimental,"['excited', 'hopeful', 'happy']",excited,hopeful,happy,
hit:12044_conv:24088,anxious,"['anxious', 'worried', 'nervous']",anxious,worried,nervous,1.0
hit:10373_conv:20746,terrified,"['anxious', 'relieved', 'grateful']",anxious,relieved,grateful,
hit:11418_conv:22837,caring,"['grateful', ' touched', ' surprised']",grateful,touched,surprised,
hit:2550_conv:5101,ashamed,"['ashamed', 'sad', 'relieved']",ashamed,sad,relieved,1.0
hit:11872_conv:23744,anxious,"['anxious', 'nervous', 'hopeful']",anxious,nervous,hopeful,1.0
hit:1745_conv:3490,afraid,"['afraid', 'anxious', 'nervous']",afraid,anxious,nervous,1.0
hit:1031_conv:2062,impressed,"['happy', 'proud', 'jealous']",happy,proud,jealous,
hit:12379_conv:24758,anticipating,"['anxious', ' hopeful', ' resigned']",anxious,hopeful,resigned,
hit:4036_conv:8073,embarrassed,"['sad', 'disappointed', 'encouraging']",sad,disappointed,encouraging,
hit:11885_conv:23771,anxious,"['anxious', 'scared', 'overwhelmed']",anxious,scared,overwhelmed,1.0
hit:3740_conv:7480,surprised,"['excited', ' grateful', ' happy']",excited,grateful,happy,
hit:11450_conv:22901,sentimental,"['excited', ' surprised', ' happy']",excited,surprised,happy,
hit:1452_conv:2904,sentimental,"['nostalgic', ' hopeful', ' relieved']",nostalgic,hopeful,relieved,
hit:2319_conv:4638,impressed,"['proud', 'happy', 'sad']",proud,happy,sad,
hit:276_conv:553,grateful,"['grateful', ' hopeful', ' relieved']",grateful,hopeful,relieved,1.0
hit:3902_conv:7804,lonely,"['lonely', ' hopeful', ' happy']",lonely,hopeful,happy,1.0
hit:1201_conv:2403,jealous,"['anxious', ' concerned', ' suspicious']",anxious,concerned,suspicious,
hit:1859_conv:3718,excited,"['excited', 'happy', 'anticipating']",excited,happy,anticipating,1.0
hit:264_conv:529,anxious,"['anxious', 'afraid', 'stressed']",anxious,afraid,stressed,1.0
hit:5170_conv:10340,joyful,"['happy', ' hopeful', ' grateful']",happy,hopeful,grateful,
hit:6480_conv:12960,devastated,"['devastated', 'sad', 'concerned']",devastated,sad,concerned,1.0
hit:9184_conv:18369,grateful,"['grateful', 'relieved', 'sad']",grateful,relieved,sad,1.0
hit:5280_conv:10561,afraid,"['afraid', 'scared', 'understanding']",afraid,scared,understanding,1.0
hit:2123_conv:4246,anxious,"['anxious', ' apprehensive', ' curious']",anxious,apprehensive,curious,1.0
hit:4297_conv:8595,afraid,"['anxious', 'hopeful', 'concerned']",anxious,hopeful,concerned,
hit:4408_conv:8817,annoyed,"['annoyed', 'angry', 'frustrated']",annoyed,angry,frustrated,1.0
hit:5328_conv:10656,hopeful,"['anxious', 'stressed', 'hopeful']",anxious,stressed,hopeful,3.0
hit:5877_conv:11755,jealous,"['jealous', 'insecure', 'sad']",jealous,insecure,sad,1.0
hit:10467_conv:20934,caring,"['sad', 'worried', 'comforting']",sad,worried,comforting,
hit:11140_conv:22280,afraid,"['afraid', 'anxious', 'concerned']",afraid,anxious,concerned,1.0
hit:541_conv:1082,anxious,"['afraid', 'surprised', 'relieved']",afraid,surprised,relieved,
hit:7275_conv:14551,ashamed,"['embarrassed', 'humiliated', 'angry']",embarrassed,humiliated,angry,
hit:9856_conv:19713,proud,"['proud', 'happy', 'excited']",proud,happy,excited,1.0
hit:3270_conv:6541,joyful,"['excited', ' proud', ' happy']",excited,proud,happy,
hit:11537_conv:23074,caring,"['worried', ' relieved', ' caring']",worried,relieved,caring,3.0
hit:1164_conv:2328,sad,"['sad', ' grateful', ' amused']",sad,grateful,amused,1.0
hit:937_conv:1875,grateful,"['grateful', ' relieved', ' hopeful']",grateful,relieved,hopeful,1.0
hit:11345_conv:22690,angry,"['sad', 'anxious', 'frustrated']",sad,anxious,frustrated,
hit:5218_conv:10437,confident,"['proud', ' excited', ' envious']",proud,excited,envious,
hit:7962_conv:15924,hopeful,"['hopeful', 'optimistic', 'sad']",hopeful,optimistic,sad,1.0
hit:3378_conv:6757,content,"['content', 'hopeful', 'amused']",content,hopeful,amused,1.0
hit:11944_conv:23889,anxious,"['anxious', 'relieved', 'hopeful']",anxious,relieved,hopeful,1.0
hit:5555_conv:11111,angry,"['angry', ' disgusted', ' frustrated']",angry,disgusted,frustrated,1.0
hit:11162_conv:22324,disappointed,"['disappointed', 'sad', 'frustrated']",disappointed,sad,frustrated,1.0
hit:3644_conv:7289,afraid,"['afraid', 'anxious', 'amused']",afraid,anxious,amused,1.0
hit:3688_conv:7376,annoyed,"['annoyed', 'angry', 'frustrated']",annoyed,angry,frustrated,1.0
hit:3954_conv:7908,furious,"['angry', ' devastated', ' betrayed']",angry,devastated,betrayed,
hit:7756_conv:15512,disappointed,"['disappointed', ' frustrated', ' annoyed']",disappointed,frustrated,annoyed,1.0
hit:7996_conv:15993,sad,"['devastated', 'sad', 'supportive']",devastated,sad,supportive,2.0
hit:3905_conv:7810,angry,"['angry', 'annoyed', 'frustrated']",angry,annoyed,frustrated,1.0
hit:511_conv:1023,terrified,"['terrified', ' relieved', ' grateful']",terrified,relieved,grateful,1.0
hit:5948_conv:11896,apprehensive,"['nervous', 'worried', 'anxious']",nervous,worried,anxious,
hit:765_conv:1530,devastated,"['anxious', ' worried', ' hesitant']",anxious,worried,hesitant,
hit:10618_conv:21236,joyful,"['happy', 'surprised', 'excited']",happy,surprised,excited,
hit:6204_conv:12409,disappointed,"['disappointed', 'excited', 'hungry']",disappointed,excited,hungry,1.0
hit:999_conv:1999,devastated,"['surprised', 'upset', 'admiring']",surprised,upset,admiring,
hit:7150_conv:14301,apprehensive,"['relieved', 'hopeful', 'anxious']",relieved,hopeful,anxious,
hit:9920_conv:19840,devastated,"['sad', 'concerned', 'surprised']",sad,concerned,surprised,
hit:8480_conv:16960,terrified,"['afraid', 'relieved', 'grateful']",afraid,relieved,grateful,
hit:9220_conv:18441,angry,"['sad', ' worried', ' surprised']",sad,worried,surprised,
hit:121_conv:242,jealous,"['proud', ' excited', ' amused']",proud,excited,amused,
hit:9931_conv:19862,joyful,"['relieved', ' surprised', ' grateful']",relieved,surprised,grateful,
hit:11753_conv:23507,trusting,"['afraid', 'grateful', 'relieved']",afraid,grateful,relieved,
hit:3556_conv:7112,angry,"['angry', 'annoyed', 'frustrated']",angry,annoyed,frustrated,1.0
hit:3557_conv:7115,trusting,"['trust', 'amused', 'anxious']",trust,amused,anxious,
hit:6385_conv:12771,embarrassed,"['proud', 'sad', 'amused']",proud,sad,amused,
hit:9796_conv:19592,disgusted,"['terrified', ' afraid', ' relieved']",terrified,afraid,relieved,
hit:9881_conv:19763,annoyed,"['concerned', ' hopeful', ' caring']",concerned,hopeful,caring,
hit:1182_conv:2364,terrified,"['terrified', ' anxious', ' relieved']",terrified,anxious,relieved,1.0
hit:8474_conv:16949,content,"['happy', 'content', 'hopeful']",happy,content,hopeful,2.0
hit:9720_conv:19441,terrified,"['terrified', ' anxious', ' relieved']",terrified,anxious,relieved,1.0
hit:10530_conv:21060,trusting,"['grateful', 'surprised', 'relieved']",grateful,surprised,relieved,
hit:4406_conv:8812,excited,"['relieved', ' grateful', ' joyful']",relieved,grateful,joyful,
hit:12281_conv:24562,terrified,"['terrified', 'anxious', 'relieved']",terrified,anxious,relieved,1.0
hit:6342_conv:12684,embarrassed,"['embarrassed', ' amused', ' surprised']",embarrassed,amused,surprised,1.0
hit:4554_conv:9109,guilty,"['guilty', 'ashamed', 'relieved']",guilty,ashamed,relieved,1.0
hit:7344_conv:14689,grateful,"['grateful', ' relieved', ' content']",grateful,relieved,content,1.0
hit:11845_conv:23691,joyful,"['excited', 'happy', 'grateful']",excited,happy,grateful,
hit:3631_conv:7263,impressed,"['excited', 'inspired', 'hopeful']",excited,inspired,hopeful,
hit:4056_conv:8113,terrified,"['grateful', ' relieved', ' happy']",grateful,relieved,happy,
hit:5220_conv:10440,anxious,"['anxious', 'relieved', 'concerned']",anxious,relieved,concerned,1.0
hit:65_conv:131,disappointed,"['annoyed', 'sad', 'amused']",annoyed,sad,amused,
hit:11048_conv:22096,ashamed,"['embarrassed', 'annoyed', 'frustrated']",embarrassed,annoyed,frustrated,
hit:11462_conv:22924,embarrassed,"['embarrassed', ' ashamed', ' horrified']",embarrassed,ashamed,horrified,1.0
hit:3835_conv:7670,devastated,"['sad', 'devastated', 'comforting']",sad,devastated,comforting,2.0
hit:4850_conv:9701,grateful,"['happy', 'grateful', 'content']",happy,grateful,content,2.0
hit:9482_conv:18964,embarrassed,"['embarrassed', 'humiliated', 'embarrassed']",embarrassed,humiliated,embarrassed,1.0
hit:1883_conv:3767,confident,"['proud', ' hopeful', ' ambitious']",proud,hopeful,ambitious,
hit:3082_conv:6164,trusting,"['angry', ' surprised', ' concerned']",angry,surprised,concerned,
hit:4903_conv:9806,proud,"['happy', 'relieved', 'curious']",happy,relieved,curious,
hit:5618_conv:11236,furious,"['angry', 'annoyed', 'humorous']",angry,annoyed,humorous,
hit:8053_conv:16106,anticipating,"['excited', 'curious', 'hopeful']",excited,curious,hopeful,
hit:11615_conv:23230,sentimental,"['sad', 'missing', 'helpless']",sad,missing,helpless,
hit:5078_conv:10156,annoyed,"['angry', 'annoyed', 'frustrated']",angry,annoyed,frustrated,2.0
hit:8940_conv:17881,content,"['content', 'annoyed', 'indifferent']",content,annoyed,indifferent,1.0
hit:9771_conv:19542,proud,"['proud', ' confident', ' competitive']",proud,confident,competitive,1.0
hit:5771_conv:11542,ashamed,"['content', ' joyful', ' satisfied']",content,joyful,satisfied,
hit:7669_conv:15339,nostalgic,"['nostalgic', ' happy', ' grateful']",nostalgic,happy,grateful,1.0
hit:9216_conv:18432,furious,"['angry', 'annoyed', 'frustrated']",angry,annoyed,frustrated,
hit:11788_conv:23576,afraid,"['anxious', 'hopeful', 'worried']",anxious,hopeful,worried,
hit:3250_conv:6501,joyful,"['content', 'grateful', 'appreciating']",content,grateful,appreciating,
hit:6196_conv:12392,impressed,"['excited', 'hopeful', 'amused']",excited,hopeful,amused,
hit:12318_conv:24636,ashamed,"['guilty', 'amused', 'content']",guilty,amused,content,
hit:3444_conv:6889,grateful,"['grateful', ' confused', ' curious']",grateful,confused,curious,1.0
hit:4751_conv:9503,grateful,"['grateful', ' relieved', ' content']",grateful,relieved,content,1.0
hit:6161_conv:12322,annoyed,"['annoyed', 'frustrated', 'impatient']",annoyed,frustrated,impatient,1.0
hit:4163_conv:8327,impressed,"['proud', 'grateful', 'amused']",proud,grateful,amused,
hit:6699_conv:13398,ashamed,"['guilty', 'embarrassed', 'relieved']",guilty,embarrassed,relieved,
hit:9127_conv:18255,surprised,"['surprised', 'annoyed', 'amused']",surprised,annoyed,amused,1.0
hit:9899_conv:19798,afraid,"['afraid', 'excited', 'amused']",afraid,excited,amused,1.0
hit:3782_conv:7565,afraid,"['afraid', 'anxious', 'uneasy']",afraid,anxious,uneasy,1.0
hit:1811_conv:3623,prepared,"['relieved', 'proud', 'hopeful']",relieved,proud,hopeful,
hit:4522_conv:9045,sad,"['disappointed', 'sad', 'understanding']",disappointed,sad,understanding,2.0
hit:11183_conv:22366,caring,"['proud', 'content', 'sympathetic']",proud,content,sympathetic,
hit:3841_conv:7683,joyful,"['excited', 'happy', 'surprised']",excited,happy,surprised,
hit:2973_conv:5947,confident,"['hopeful', ' exhausted', ' determined']",hopeful,exhausted,determined,
hit:8172_conv:16344,caring,"['happy', ' content', ' caring']",happy,content,caring,3.0
hit:2541_conv:5083,excited,"['excited', 'hopeful', 'happy']",excited,hopeful,happy,1.0
hit:101_conv:202,embarrassed,"['embarrassed', ' relieved', ' grateful']",embarrassed,relieved,grateful,1.0
