conv_id,original_labels,top_3_emotions_responses,top_1_emotion_responses,position_of_original_label
hit:1041_conv:2082,grateful,"['grateful', ' guilty', ' proud']",grateful,1.0
hit:3920_conv:7840,surprised,"['excited', 'hopeful', 'content']",excited,
hit:4312_conv:8625,anticipating,"['excited', 'anticipating', 'hopeful']",excited,2.0
hit:5055_conv:10111,hopeful,"['hopeful', 'excited', 'curious']",hopeful,1.0
hit:7365_conv:14731,guilty,"['guilty', 'excited', 'anxious']",guilty,1.0
hit:10379_conv:20759,caring,"['grateful', ' caring', ' hopeful']",grateful,2.0
hit:11823_conv:23647,angry,"['angry', ' upset', ' disappointed']",angry,1.0
hit:4312_conv:8625,anticipating,"['excited', 'curious', 'impressed']",excited,
hit:5740_conv:11480,hopeful,"['hopeful', 'excited', 'content']",hopeful,1.0
hit:5752_conv:11504,afraid,"['anxious', ' afraid', ' amused']",anxious,2.0
hit:721_conv:1443,hopeful,"['joyful', 'content', 'hopeful']",joyful,3.0
hit:9757_conv:19514,anticipating,"['anxious', 'worried', 'hopeful']",anxious,
hit:10952_conv:21904,annoyed,"['annoyed', 'angry', 'frustrated']",annoyed,1.0
hit:11068_conv:22136,surprised,"['excited', ' grateful', ' happy']",excited,
hit:11546_conv:23092,devastated,"['devastated', 'grateful', 'sad']",devastated,1.0
hit:11847_conv:23694,jealous,"['jealous', ' proud', ' happy']",jealous,1.0
hit:1741_conv:3483,trusting,"['proud', 'hopeful', 'content']",proud,
hit:2142_conv:4285,impressed,"['impressed', 'envious', 'surprised']",impressed,1.0
hit:498_conv:997,excited,"['excited', 'content', 'hopeful']",excited,1.0
hit:10952_conv:21904,annoyed,"['hopeful', ' anxious', ' content']",hopeful,
hit:11774_conv:23548,apprehensive,"['terrified', 'excited', 'anxious']",terrified,
hit:3168_conv:6337,embarrassed,"['disgusted', 'sad', 'embarrassed']",disgusted,3.0
hit:4792_conv:9584,annoyed,"['annoyed', 'angry', 'disgusted']",annoyed,1.0
hit:6047_conv:12095,surprised,"['excited', 'impressed', 'anticipating']",excited,
hit:7567_conv:15135,anticipating,"['excited', 'anticipating', 'hopeful']",excited,2.0
hit:8122_conv:16245,content,"['content', 'relaxed', 'happy']",content,1.0
hit:9208_conv:18417,afraid,"['afraid', 'anxious', 'terrified']",afraid,1.0
hit:11808_conv:23616,afraid,"['afraid', 'relieved', 'surprised']",afraid,1.0
hit:2032_conv:4064,embarrassed,"['embarrassed', 'sad', 'anxious']",embarrassed,1.0
hit:2264_conv:4529,prepared,"['excited', ' prepared', ' hopeful']",excited,2.0
hit:3241_conv:6483,angry,"['angry', 'frustrated', 'worried']",angry,1.0
hit:4792_conv:9584,annoyed,"['angry', ' surprised', ' disappointed']",angry,
hit:5718_conv:11436,terrified,"['afraid', 'annoyed', 'disgusted']",afraid,
hit:6274_conv:12548,annoyed,"['afraid', 'angry', 'annoyed']",afraid,3.0
hit:6361_conv:12723,prepared,"['anxious', 'prepared', 'hopeful']",anxious,2.0
hit:8715_conv:17430,confident,"['excited', ' proud', ' confident']",excited,3.0
hit:11778_conv:23557,guilty,"['guilty', 'sad', 'grateful']",guilty,1.0
hit:2183_conv:4367,guilty,"['guilty', 'sad', 'anxious']",guilty,1.0
hit:2264_conv:4529,prepared,"['excited', 'prepared', 'confident']",excited,2.0
hit:3242_conv:6485,content,"['content', ' hopeful', ' satisfied']",content,1.0
hit:7842_conv:15685,guilty,"['guilty', 'sad', 'grateful']",guilty,1.0
hit:8597_conv:17194,confident,"['confident', 'hopeful', 'anxious']",confident,1.0
hit:9734_conv:19469,joyful,"['grateful', ' hopeful', ' inspired']",grateful,
hit:10867_conv:21735,ashamed,"['embarrassed', 'surprised', 'anxious']",embarrassed,
hit:3051_conv:6102,disappointed,"['disappointed', ' annoyed', ' frustrated']",disappointed,1.0
hit:3242_conv:6485,content,"['excited', 'anticipating', 'content']",excited,3.0
hit:5908_conv:11817,terrified,"['afraid', 'angry', 'sad']",afraid,
hit:66_conv:133,nostalgic,"['sad', 'nostalgic', 'worried']",sad,2.0
hit:7208_conv:14416,disappointed,"['disappointed', 'angry', 'sad']",disappointed,1.0
hit:9892_conv:19784,joyful,"['proud', 'excited', 'hopeful']",proud,
hit:9956_conv:19913,lonely,"['lonely', 'sad', 'embarrassed']",lonely,1.0
hit:1215_conv:2431,embarrassed,"['embarrassed', 'disgusted', 'amused']",embarrassed,1.0
hit:1388_conv:2776,annoyed,"['annoyed', 'frustrated', 'irritated']",annoyed,1.0
hit:1904_conv:3808,surprised,"['excited', 'surprised', 'impressed']",excited,2.0
hit:2619_conv:5239,sentimental,"['nostalgic', ' joyful', ' sad']",nostalgic,
hit:5063_conv:10127,content,"['content', 'hopeful', 'anticipating']",content,1.0
hit:85_conv:171,caring,"['devastated', 'sad', 'hopeful']",devastated,
hit:9612_conv:19224,guilty,"['guilty', 'sad', 'ashamed']",guilty,1.0
hit:9892_conv:19784,joyful,"['excited', ' proud', ' happy']",excited,
hit:1931_conv:3862,terrified,"['terrified', 'sad', 'surprised']",terrified,1.0
hit:2619_conv:5239,sentimental,"['confused', 'surprised', 'sad']",confused,
hit:2788_conv:5577,jealous,"['jealous', 'annoyed', 'disappointed']",jealous,1.0
hit:3572_conv:7144,confident,"['hopeful', 'excited', 'content']",hopeful,
hit:4064_conv:8128,lonely,"['sad', ' lonely', ' hopeful']",sad,2.0
hit:4632_conv:9264,content,"['content', 'hopeful', 'relaxed']",content,1.0
hit:4727_conv:9455,surprised,"['afraid', 'terrified', 'disgusted']",afraid,
hit:7562_conv:15125,faithful,"['faithful', 'hopeful', 'comforted']",faithful,1.0
hit:2283_conv:4566,afraid,"['anxious', 'afraid', 'hopeful']",anxious,2.0
hit:4285_conv:8571,sad,"['sad', ' hopeful', ' concerned']",sad,1.0
hit:4727_conv:9455,surprised,"['anxious', ' afraid', ' guilty']",anxious,
hit:5214_conv:10428,anxious,"['anxious', 'worried', 'relieved']",anxious,1.0
hit:6393_conv:12786,terrified,"['afraid', 'surprised', 'anxious']",afraid,
hit:8690_conv:17380,anxious,"['anxious', ' hopeful', ' relieved']",anxious,1.0
hit:9150_conv:18301,apprehensive,"['disappointed', 'anxious', 'surprised']",disappointed,
hit:1711_conv:3422,afraid,"['disgusted', 'confused', 'annoyed']",disgusted,
hit:5102_conv:10204,furious,"['angry', 'sad', 'disappointed']",angry,
hit:5916_conv:11832,terrified,"['afraid', 'surprised', 'anxious']",afraid,
hit:6082_conv:12164,embarrassed,"['terrified', ' anxious', ' frustrated']",terrified,
hit:679_conv:1358,anticipating,"['anxious', 'anticipating', 'sad']",anxious,2.0
hit:7655_conv:15311,terrified,"['terrified', ' afraid', ' grateful']",terrified,1.0
hit:9254_conv:18509,annoyed,"['annoyed', ' angry', ' frustrated']",annoyed,1.0
hit:11409_conv:22819,confident,"['hopeful', 'anxious', 'excited']",hopeful,
hit:239_conv:478,sad,"['devastated', 'sad', 'grateful']",devastated,2.0
hit:384_conv:768,caring,"['sad', 'grateful', 'hopeful']",sad,
hit:418_conv:836,proud,"['proud', 'excited', 'impressed']",proud,1.0
hit:553_conv:1106,terrified,"['afraid', 'grateful', 'anxious']",afraid,
hit:6992_conv:13984,annoyed,"['annoyed', 'embarrassed', 'relieved']",annoyed,1.0
hit:7142_conv:14285,content,"['anxious', ' disappointed', ' conflicted']",anxious,
hit:10713_conv:21426,trusting,"['nostalgic', ' proud', ' grateful']",nostalgic,
hit:11625_conv:23250,lonely,"['lonely', 'sad', 'hopeful']",lonely,1.0
hit:1169_conv:2338,embarrassed,"['disappointed', ' content', ' hopeful']",disappointed,
hit:3770_conv:7540,sentimental,"['nostalgic', 'sad', 'hopeful']",nostalgic,
hit:3945_conv:7891,proud,"['proud', 'hopeful', 'content']",proud,1.0
hit:5816_conv:11633,proud,"['proud', 'happy', 'impressed']",proud,1.0
hit:7142_conv:14285,content,"['content', ' hopeful', ' trusting']",content,1.0
hit:9379_conv:18758,surprised,"['surprised', ' relieved', ' curious']",surprised,1.0
hit:1169_conv:2338,embarrassed,"['nostalgic', 'content', 'hopeful']",nostalgic,
hit:12326_conv:24653,grateful,"['grateful', ' grateful', ' hopeful']",grateful,1.0
hit:2171_conv:4342,surprised,"['disgusted', 'surprised', 'angry']",disgusted,2.0
hit:3204_conv:6409,anxious,"['afraid', 'surprised', 'anxious']",afraid,3.0
hit:6128_conv:12257,sad,"['excited', 'proud', 'joyful']",excited,
hit:888_conv:1776,annoyed,"['angry', 'annoyed', 'frustrated']",angry,2.0
hit:936_conv:1872,afraid,"['terrified', ' worried', ' anxious']",terrified,
hit:9973_conv:19947,disappointed,"['sad', 'surprised', 'disappointed']",sad,3.0
hit:11895_conv:23791,grateful,"['happy', 'excited', 'content']",happy,
hit:1278_conv:2556,disgusted,"['disgusted', 'annoyed', 'content']",disgusted,1.0
hit:151_conv:302,proud,"['proud', 'hopeful', 'excited']",proud,1.0
hit:22_conv:44,caring,"['grateful', 'excited', 'proud']",grateful,
hit:3895_conv:7791,surprised,"['surprised', 'excited', 'grateful']",surprised,1.0
hit:5373_conv:10746,nostalgic,"['excited', 'hopeful', 'proud']",excited,
hit:6250_conv:12501,annoyed,"['angry', ' annoyed', ' frustrated']",angry,2.0
hit:888_conv:1776,annoyed,"['angry', ' disappointed', ' frustrated']",angry,
hit:1135_conv:2271,nostalgic,"['nostalgic', 'excited', 'hopeful']",nostalgic,1.0
hit:2030_conv:4060,jealous,"['jealous', 'angry', 'sad']",jealous,1.0
hit:4566_conv:9132,disgusted,"['sad', 'upset', 'happy']",sad,
hit:4647_conv:9294,prepared,"['content', ' prepared', ' amused']",content,2.0
hit:5373_conv:10746,nostalgic,"['excited', ' joyful', ' nostalgic']",excited,3.0
hit:6094_conv:12188,ashamed,"['guilty', ' ashamed', ' anxious']",guilty,2.0
hit:6286_conv:12572,excited,"['excited', ' happy', ' grateful']",excited,1.0
hit:7232_conv:14464,prepared,"['hopeful', 'content', 'encouraged']",hopeful,
hit:2317_conv:4635,excited,"['excited', ' hopeful', ' joyful']",excited,1.0
hit:2969_conv:5939,content,"['grateful', 'sad', 'apologetic']",grateful,
hit:5245_conv:10491,afraid,"['disgusted', 'sad', 'anxious']",disgusted,
hit:530_conv:1061,disappointed,"['angry', ' shocked', ' disappointed']",angry,3.0
hit:7938_conv:15877,embarrassed,"['disgusted', ' annoyed', ' cautious']",disgusted,
hit:8238_conv:16477,lonely,"['lonely', 'sad', 'content']",lonely,1.0
hit:9356_conv:18713,angry,"['afraid', ' grateful', ' surprised']",afraid,
hit:9875_conv:19750,excited,"['excited', 'hopeful', 'happy']",excited,1.0
hit:120_conv:241,anxious,"['excited', 'grateful', 'hopeful']",excited,
hit:1428_conv:2857,impressed,"['proud', ' relieved', ' content']",proud,
hit:2317_conv:4635,excited,"['excited', 'hopeful', 'content']",excited,1.0
hit:3874_conv:7749,sentimental,"['nostalgic', ' hopeful', ' caring']",nostalgic,
hit:5952_conv:11905,trusting,"['hopeful', ' proud', ' confident']",hopeful,
hit:9255_conv:18510,impressed,"['proud', ' impressed', ' grateful']",proud,2.0
hit:9797_conv:19595,proud,"['proud', 'excited', 'hopeful']",proud,1.0
hit:1785_conv:3570,furious,"['angry', 'annoyed', 'disappointed']",angry,
hit:2149_conv:4299,guilty,"['disappointed', 'guilty', 'hopeful']",disappointed,2.0
hit:3874_conv:7749,sentimental,"['proud', 'hopeful', 'content']",proud,
hit:3939_conv:7878,jealous,"['jealous', 'excited', 'sad']",jealous,1.0
hit:3946_conv:7892,content,"['hopeful', ' grateful', ' caring']",hopeful,
hit:4263_conv:8527,proud,"['sad', ' grateful', ' hopeful']",sad,
hit:4654_conv:9308,joyful,"['excited', ' grateful', ' joyful']",excited,3.0
hit:7410_conv:14821,afraid,"['afraid', 'concerned', 'relieved']",afraid,1.0
hit:1782_conv:3565,furious,"['angry', 'frustrated', 'disgusted']",angry,
hit:3892_conv:7784,impressed,"['impressed', 'hopeful', 'agreeing']",impressed,1.0
hit:4852_conv:9704,content,"['content', 'grateful', 'hopeful']",content,1.0
hit:7206_conv:14413,impressed,"['impressed', ' proud', ' happy']",impressed,1.0
hit:730_conv:1460,proud,"['proud', 'confident', 'excited']",proud,1.0
hit:7410_conv:14821,afraid,"['relieved', ' grateful', ' annoyed']",relieved,
hit:9054_conv:18108,apprehensive,"['anxious', 'worried', 'hopeful']",anxious,
hit:9772_conv:19544,surprised,"['proud', 'excited', 'hopeful']",proud,
hit:2155_conv:4310,caring,"['grateful', 'hopeful', 'proud']",grateful,
hit:3124_conv:6249,anticipating,"['excited', 'hopeful', 'content']",excited,
hit:5122_conv:10244,grateful,"['worried', 'happy', 'relieved']",worried,
hit:525_conv:1051,guilty,"['guilty', 'devastated', 'sad']",guilty,1.0
hit:6180_conv:12360,excited,"['excited', 'annoyed', 'proud']",excited,1.0
hit:6319_conv:12639,surprised,"['proud', ' surprised', ' anticipating']",proud,2.0
hit:6742_conv:13484,sentimental,"['sad', 'nostalgic', ' hopeful']",sad,
hit:7206_conv:14413,impressed,"['hopeful', ' content', ' relieved']",hopeful,
hit:10851_conv:21703,apprehensive,"['anxious', ' frustrated', ' hopeful']",anxious,
hit:11998_conv:23996,anxious,"['excited', ' hopeful', ' proud']",excited,
hit:12001_conv:24003,ashamed,"['guilty', 'embarrassed', 'anxious']",guilty,
hit:1233_conv:2467,hopeful,"['hopeful', 'excited', 'content']",hopeful,1.0
hit:525_conv:1051,guilty,"['concerned', 'anxious', 'sad']",concerned,
hit:6897_conv:13795,anticipating,"['excited', ' grateful', ' hopeful']",excited,
hit:8739_conv:17479,disappointed,"['disappointed', 'sad', 'hopeful']",disappointed,1.0
hit:9100_conv:18200,caring,"['caring', 'excited', 'content']",caring,1.0
hit:10810_conv:21621,angry,"['angry', 'annoyed', 'guilty']",angry,1.0
hit:11998_conv:23996,anxious,"['hopeful', 'excited', 'content']",hopeful,
hit:2325_conv:4650,disappointed,"['sentimental', ' grateful', ' nostalgic']",sentimental,
hit:2659_conv:5318,apprehensive,"['excited', 'anxious', 'relieved']",excited,
hit:4112_conv:8224,prepared,"['excited', 'hopeful', 'content']",excited,
hit:4298_conv:8597,terrified,"['terrified', 'surprised', 'relieved']",terrified,1.0
hit:5353_conv:10706,hopeful,"['hopeful', ' anxious', ' concerned']",hopeful,1.0
hit:8974_conv:17949,surprised,"['excited', ' impressed', ' hopeful']",excited,
hit:1164_conv:2329,anxious,"['worried', ' scared', ' hopeful']",worried,
hit:12041_conv:24083,content,"['content', 'excited', 'hopeful']",content,1.0
hit:3071_conv:6142,content,"['proud', 'content', 'hopeful']",proud,2.0
hit:3674_conv:7349,proud,"['excited', 'proud', 'hopeful']",excited,2.0
hit:4385_conv:8770,terrified,"['afraid', 'terrified', 'anxious']",afraid,2.0
hit:5799_conv:11599,annoyed,"['frustrated', 'sad', 'grateful']",frustrated,
hit:8295_conv:16590,surprised,"['angry', ' relieved', ' proud']",angry,
hit:8929_conv:17858,disappointed,"['anxious', ' hopeful', ' desperate']",anxious,
hit:8974_conv:17949,surprised,"['excited', ' hopeful', ' prepared']",excited,
hit:1396_conv:2793,anticipating,"['anxious', 'nervous', 'hopeful']",anxious,
hit:3245_conv:6491,angry,"['angry', 'annoyed', 'frustrated']",angry,1.0
hit:3643_conv:7286,surprised,"['surprised', 'excited', 'grateful']",surprised,1.0
hit:6345_conv:12691,prepared,"['excited', ' proud', ' hopeful']",excited,
hit:7920_conv:15841,impressed,"['excited', 'joyful', 'content']",excited,
hit:8929_conv:17858,disappointed,"['anxious', ' hopeful', ' anticipating']",anxious,
hit:9376_conv:18753,excited,"['excited', 'anticipating', 'hopeful']",excited,1.0
hit:1638_conv:3277,nostalgic,"['nostalgic', 'excited', 'hopeful']",nostalgic,1.0
hit:1877_conv:3755,sentimental,"['proud', ' joyful', ' nostalgic']",proud,
hit:2156_conv:4313,surprised,"['excited', ' grateful', ' joyful']",excited,
hit:4347_conv:8694,surprised,"['excited', ' surprised', ' grateful']",excited,2.0
hit:5144_conv:10288,anticipating,"['excited', 'hopeful', 'content']",excited,
hit:5146_conv:10293,prepared,"['proud', 'excited', 'hopeful']",proud,
hit:6859_conv:13718,trusting,"['disappointed', ' surprised', ' angry']",disappointed,
hit:8257_conv:16514,sad,"['embarrassed', 'sad', 'grateful']",embarrassed,2.0
hit:11173_conv:22347,apprehensive,"['excited', 'afraid', 'grateful']",excited,
hit:2160_conv:4321,anxious,"['embarrassed', 'anxious', 'disgusted']",embarrassed,2.0
hit:3854_conv:7709,confident,"['excited', ' hopeful', ' confident']",excited,3.0
hit:4347_conv:8694,surprised,"['grateful', 'impressed', 'joyful']",grateful,
hit:4448_conv:8897,sentimental,"['happy', ' content', ' nostalgic']",happy,
hit:732_conv:1465,grateful,"['grateful', 'proud', 'content']",grateful,1.0
hit:8577_conv:17155,content,"['content', 'hopeful', 'satisfied']",content,1.0
hit:9056_conv:18112,anxious,"['anxious', 'sad', 'hopeful']",anxious,1.0
hit:1583_conv:3166,anxious,"['hopeful', 'excited', 'grateful']",hopeful,
hit:1906_conv:3813,sentimental,"['nostalgic', ' sad', ' hopeful']",nostalgic,
hit:2699_conv:5398,caring,"['caring', 'hopeful', 'grateful']",caring,1.0
hit:3762_conv:7524,angry,"['angry', 'sad', 'disappointed']",angry,1.0
hit:4448_conv:8897,sentimental,"['joyful', 'hopeful', 'surprised']",joyful,
hit:6093_conv:12187,angry,"['annoyed', 'frustrated', 'sad']",annoyed,
hit:755_conv:1510,faithful,"['excited', 'hopeful', 'proud']",excited,
hit:9903_conv:19807,terrified,"['afraid', 'surprised', 'annoyed']",afraid,
hit:1234_conv:2469,afraid,"['terrified', 'sad', 'anxious']",terrified,
hit:2323_conv:4646,lonely,"['sad', 'grateful', 'lonely']",sad,3.0
hit:2398_conv:4796,disgusted,"['disgusted', 'annoyed', 'amused']",disgusted,1.0
hit:3762_conv:7524,angry,"['anxious', ' annoyed', ' resigned']",anxious,
hit:4126_conv:8253,surprised,"['afraid', 'angry', 'sad']",afraid,
hit:5751_conv:11502,embarrassed,"['embarrassed', 'anxious', 'sad']",embarrassed,1.0
hit:869_conv:1738,terrified,"['anxious', ' terrified', ' ashamed']",anxious,2.0
hit:9339_conv:18678,furious,"['angry', 'annoyed', 'disgusted']",angry,
hit:11145_conv:22291,ashamed,"['embarrassed', ' guilty', ' ashamed']",embarrassed,3.0
hit:3207_conv:6414,devastated,"['devastated', 'sad', 'disappointed']",devastated,1.0
hit:3986_conv:7973,faithful,"['grateful', 'hopeful', 'afraid']",grateful,
hit:4014_conv:8029,angry,"['angry', 'disgusted', 'sad']",angry,1.0
hit:4089_conv:8179,apprehensive,"['afraid', 'anxious', 'worried']",afraid,
hit:5362_conv:10724,joyful,"['excited', 'hopeful', 'disappointed']",excited,
hit:5669_conv:11339,angry,"['annoyed', 'frustrated', 'worried']",annoyed,
hit:11000_conv:22000,prepared,"['excited', ' proud', ' grateful']",excited,
hit:12073_conv:24146,jealous,"['jealous', 'sad', 'disappointed']",jealous,1.0
hit:1355_conv:2710,devastated,"['disappointed', 'sad', 'grateful']",disappointed,
hit:3194_conv:6388,lonely,"['sad', 'lonely', 'angry']",sad,2.0
hit:4014_conv:8029,angry,"['angry', ' shocked', ' disappointed']",angry,1.0
hit:5749_conv:11498,surprised,"['surprised', ' angry', ' disgusted']",surprised,1.0
hit:7473_conv:14946,content,"['happy', ' content', ' nostalgic']",happy,2.0
hit:9442_conv:18885,devastated,"['devastated', ' betrayed', ' sad']",devastated,1.0
hit:10870_conv:21740,ashamed,"['embarrassed', ' surprised', ' amused']",embarrassed,
hit:11000_conv:22000,prepared,"['excited', 'hopeful', 'proud']",excited,
hit:2632_conv:5264,trusting,"['content', 'confident', 'grateful']",content,
hit:3295_conv:6591,caring,"['proud', ' content', ' joyful']",proud,
hit:7957_conv:15914,impressed,"['excited', ' impressed', ' envious']",excited,2.0
hit:8489_conv:16979,excited,"['excited', 'hopeful', 'joyful']",excited,1.0
hit:9020_conv:18040,joyful,"['excited', ' joyful', ' curious']",excited,2.0
hit:10942_conv:21884,afraid,"['afraid', ' surprised', ' grateful']",afraid,1.0
hit:11115_conv:22230,jealous,"['sad', 'annoyed', 'disappointed']",sad,
hit:2874_conv:5749,sentimental,"['sad', 'nostalgic', 'lonely']",sad,
hit:4712_conv:9425,afraid,"['worried', 'sad', 'concerned']",worried,
hit:5536_conv:11072,joyful,"['excited', 'happy', 'anxious']",excited,
hit:6553_conv:13107,embarrassed,"['embarrassed', 'anxious', 'hopeful']",embarrassed,1.0
hit:6588_conv:13176,afraid,"['anxious', 'sad', 'hopeful']",anxious,
