conv_id,Original_Labels,Top_3_Emotion_Pred,1st_Emotion_Pred,2nd_Emotion_Pred,3rd_Emotion_Pred,Pred_Emo_Position
hit:6750_conv:13501,caring,"['sad', 'lonely', 'grateful']",sad,lonely,grateful,
hit:956_conv:1913,terrified,"['terrified', 'sad', 'joyful']",terrified,sad,joyful,1.0
hit:10415_conv:20831,confident,"['proud', ' grateful', ' impressed']",proud,grateful,impressed,
hit:11739_conv:23479,prepared,"['excited', 'hopeful', 'content']",excited,hopeful,content,
hit:6344_conv:12689,guilty,"['ashamed', 'guilty', 'anxious']",ashamed,guilty,anxious,2.0
hit:1983_conv:3967,impressed,"['excited', 'surprised', 'terrified']",excited,surprised,terrified,
hit:3064_conv:6128,grateful,"['grateful', ' hopeful', ' surprised']",grateful,hopeful,surprised,1.0
hit:3597_conv:7194,lonely,"['lonely', ' hopeful', ' grateful']",lonely,hopeful,grateful,1.0
hit:10505_conv:21010,devastated,"['devastated', 'angry', 'sad']",devastated,angry,sad,1.0
hit:4785_conv:9570,nostalgic,"['nostalgic', 'excited', 'hopeful']",nostalgic,excited,hopeful,1.0
hit:5824_conv:11648,guilty,"['guilty', 'embarrassed', 'anxious']",guilty,embarrassed,anxious,1.0
hit:6217_conv:12435,anticipating,"['excited', 'anticipating', 'hopeful']",excited,anticipating,hopeful,2.0
hit:7416_conv:14832,ashamed,"['guilty', 'angry', 'sad']",guilty,angry,sad,
hit:4139_conv:8278,joyful,"['excited', ' grateful', ' joyful']",excited,grateful,joyful,3.0
hit:4359_conv:8718,lonely,"['lonely', 'sad', 'hopeful']",lonely,sad,hopeful,1.0
hit:6739_conv:13478,surprised,"['excited', 'surprised', 'annoyed']",excited,surprised,annoyed,2.0
hit:68_conv:136,joyful,"['excited', 'hopeful', 'grateful']",excited,hopeful,grateful,
hit:9125_conv:18250,impressed,"['surprised', ' hopeful', ' impressed']",surprised,hopeful,impressed,3.0
hit:1711_conv:3423,anxious,"['excited', ' grateful', ' caring']",excited,grateful,caring,
hit:6031_conv:12063,apprehensive,"['excited', 'hopeful', 'anxious']",excited,hopeful,anxious,
hit:6935_conv:13870,afraid,"['terrified', ' anxious', ' afraid']",terrified,anxious,afraid,3.0
hit:11264_conv:22529,ashamed,"['guilty', 'sad', 'disappointed']",guilty,sad,disappointed,
hit:2526_conv:5052,impressed,"['excited', 'proud', 'content']",excited,proud,content,
hit:2856_conv:5713,sad,"['sad', ' nostalgic', ' caring']",sad,nostalgic,caring,1.0
hit:5404_conv:10809,afraid,"['afraid', 'terrified', 'anxious']",afraid,terrified,anxious,1.0
hit:9283_conv:18566,hopeful,"['confident', 'hopeful', 'proud']",confident,hopeful,proud,2.0
hit:10662_conv:21325,terrified,"['afraid', 'annoyed', 'surprised']",afraid,annoyed,surprised,
hit:25_conv:50,excited,"['grateful', 'excited', 'hopeful']",grateful,excited,hopeful,2.0
hit:4319_conv:8638,anticipating,"['excited', ' hopeful', ' disappointed']",excited,hopeful,disappointed,
hit:7279_conv:14559,angry,"['angry', 'annoyed', 'sad']",angry,annoyed,sad,1.0
hit:7907_conv:15814,faithful,"['hopeful', 'faithful', 'anxious']",hopeful,faithful,anxious,2.0
hit:9145_conv:18291,annoyed,"['angry', 'annoyed', 'disgusted']",angry,annoyed,disgusted,2.0
hit:1004_conv:2008,surprised,"['excited', ' grateful', ' surprised']",excited,grateful,surprised,3.0
hit:10748_conv:21496,afraid,"['disgusted', 'afraid', 'surprised']",disgusted,afraid,surprised,2.0
hit:10881_conv:21763,embarrassed,"['embarrassed', ' disappointed', ' devastated']",embarrassed,disappointed,devastated,1.0
hit:12397_conv:24795,sentimental,"['excited', 'hopeful', 'proud']",excited,hopeful,proud,
hit:4166_conv:8333,surprised,"['surprised', 'excited', 'grateful']",surprised,excited,grateful,1.0
hit:5833_conv:11666,impressed,"['impressed', ' surprised', ' proud']",impressed,surprised,proud,1.0
hit:8849_conv:17699,furious,"['angry', ' annoyed', ' disappointed']",angry,annoyed,disappointed,
hit:10962_conv:21925,sad,"['sad', 'grateful', 'content']",sad,grateful,content,1.0
hit:1705_conv:3411,sad,"['sad', 'lonely', 'anxious']",sad,lonely,anxious,1.0
hit:7299_conv:14599,ashamed,"['embarrassed', ' hopeful', ' trusting']",embarrassed,hopeful,trusting,
hit:9870_conv:19741,proud,"['proud', 'hopeful', 'content']",proud,hopeful,content,1.0
hit:11113_conv:22227,anticipating,"['excited', 'hopeful', 'content']",excited,hopeful,content,
hit:12177_conv:24355,faithful,"['anxious', 'hopeful', 'grateful']",anxious,hopeful,grateful,
hit:1737_conv:3475,guilty,"['guilty', 'embarrassed', 'anxious']",guilty,embarrassed,anxious,1.0
hit:6989_conv:13979,sentimental,"['sad', 'nostalgic', 'anxious']",sad,nostalgic,anxious,
hit:8859_conv:17719,disgusted,"['disgusted', 'sad', 'ashamed']",disgusted,sad,ashamed,1.0
hit:10346_conv:20693,anticipating,"['excited', ' hopeful', ' grateful']",excited,hopeful,grateful,
hit:11550_conv:23100,hopeful,"['excited', ' hopeful', ' anxious']",excited,hopeful,anxious,2.0
hit:2275_conv:4550,apprehensive,"['anxious', ' hopeful', ' trusting']",anxious,hopeful,trusting,
hit:3886_conv:7772,faithful,"['angry', 'proud', 'disgusted']",angry,proud,disgusted,
hit:586_conv:1172,lonely,"['lonely', 'grateful', 'content']",lonely,grateful,content,1.0
hit:10536_conv:21072,sentimental,"['sad', ' hopeful', ' nostalgic']",sad,hopeful,nostalgic,
hit:11290_conv:22581,sad,"['sad', 'surprised', 'nostalgic']",sad,surprised,nostalgic,1.0
hit:12068_conv:24137,embarrassed,"['embarrassed', 'sad', 'lonely']",embarrassed,sad,lonely,1.0
hit:5126_conv:10252,grateful,"['grateful', 'guilty', 'content']",grateful,guilty,content,1.0
hit:11936_conv:23873,sentimental,"['nostalgic', 'lonely', 'sad']",nostalgic,lonely,sad,
hit:2270_conv:4541,trusting,"['proud', ' hopeful', ' trusting']",proud,hopeful,trusting,3.0
hit:4929_conv:9858,confident,"['proud', ' prepared', ' content']",proud,prepared,content,
hit:9218_conv:18436,surprised,"['disappointed', 'surprised', 'sad']",disappointed,surprised,sad,2.0
hit:10236_conv:20473,anticipating,"['hopeful', 'excited', 'grateful']",hopeful,excited,grateful,
hit:11375_conv:22750,anticipating,"['excited', 'anticipating', 'hopeful']",excited,anticipating,hopeful,2.0
hit:12256_conv:24512,anticipating,"['excited', ' hopeful', ' confident']",excited,hopeful,confident,
hit:5179_conv:10359,embarrassed,"['embarrassed', 'sad', 'surprised']",embarrassed,sad,surprised,1.0
hit:9188_conv:18376,embarrassed,"['embarrassed', ' annoyed', ' disappointed']",embarrassed,annoyed,disappointed,1.0
hit:131_conv:263,excited,"['excited', 'hopeful', 'content']",excited,hopeful,content,1.0
hit:1_conv:3,proud,"['content', ' hopeful', ' caring']",content,hopeful,caring,
hit:3148_conv:6296,anticipating,"['excited', ' proud', ' joyful']",excited,proud,joyful,
hit:4511_conv:9022,hopeful,"['grateful', 'hopeful', 'content']",grateful,hopeful,content,2.0
hit:7480_conv:14960,proud,"['excited', 'proud', 'joyful']",excited,proud,joyful,2.0
hit:1940_conv:3881,excited,"['excited', ' hopeful', ' nostalgic']",excited,hopeful,nostalgic,1.0
hit:4098_conv:8196,disappointed,"['disappointed', 'sad', 'hopeful']",disappointed,sad,hopeful,1.0
hit:7313_conv:14626,lonely,"['sad', 'anxious', 'grateful']",sad,anxious,grateful,
hit:7454_conv:14909,furious,"['angry', 'sad', 'grateful']",angry,sad,grateful,
hit:1063_conv:2126,excited,"['excited', ' hopeful', ' sad']",excited,hopeful,sad,1.0
hit:3374_conv:6749,proud,"['excited', 'proud', 'hopeful']",excited,proud,hopeful,2.0
hit:6653_conv:13307,surprised,"['grateful', 'surprised', 'hopeful']",grateful,surprised,hopeful,2.0
hit:7007_conv:14015,prepared,"['excited', 'hopeful', 'grateful']",excited,hopeful,grateful,
hit:8904_conv:17808,surprised,"['surprised', 'proud', 'excited']",surprised,proud,excited,1.0
hit:2237_conv:4474,prepared,"['hopeful', ' prepared', ' anxious']",hopeful,prepared,anxious,2.0
hit:5756_conv:11513,surprised,"['excited', ' grateful', ' surprised']",excited,grateful,surprised,3.0
hit:6057_conv:12114,jealous,"['sad', ' angry', ' lonely']",sad,angry,lonely,
hit:6915_conv:13830,nostalgic,"['nostalgic', 'proud', 'hopeful']",nostalgic,proud,hopeful,1.0
hit:7430_conv:14861,guilty,"['guilty', 'embarrassed', 'sad']",guilty,embarrassed,sad,1.0
hit:12031_conv:24062,disgusted,"['angry', 'disgusted', 'sad']",angry,disgusted,sad,2.0
hit:12352_conv:24704,disappointed,"['disappointed', 'sad', 'embarrassed']",disappointed,sad,embarrassed,1.0
hit:1790_conv:3580,apprehensive,"['anxious', ' hopeful', ' grateful']",anxious,hopeful,grateful,
hit:7076_conv:14153,ashamed,"['guilty', ' ashamed', ' disappointed']",guilty,ashamed,disappointed,2.0
hit:7220_conv:14441,disgusted,"['angry', 'sad', 'annoyed']",angry,sad,annoyed,
hit:8038_conv:16076,terrified,"['disgusted', 'annoyed', 'sad']",disgusted,annoyed,sad,
hit:9271_conv:18543,nostalgic,"['nostalgic', 'hopeful', 'content']",nostalgic,hopeful,content,1.0
hit:1960_conv:3920,jealous,"['angry', 'sad', 'disappointed']",angry,sad,disappointed,
hit:4257_conv:8515,grateful,"['proud', ' excited', ' grateful']",proud,excited,grateful,3.0
hit:5084_conv:10168,anticipating,"['excited', ' joyful', ' proud']",excited,joyful,proud,
hit:5751_conv:11503,proud,"['proud', 'hopeful', 'content']",proud,hopeful,content,1.0
hit:10529_conv:21059,anticipating,"['excited', ' hopeful', ' jealous']",excited,hopeful,jealous,
hit:11814_conv:23629,hopeful,"['anxious', 'hopeful', 'grateful']",anxious,hopeful,grateful,2.0
hit:2174_conv:4348,anticipating,"['excited', ' hopeful', ' proud']",excited,hopeful,proud,
hit:3334_conv:6668,prepared,"['proud', 'excited', 'hopeful']",proud,excited,hopeful,
hit:4756_conv:9512,surprised,"['surprised', ' grateful', ' excited']",surprised,grateful,excited,1.0
hit:4144_conv:8289,lonely,"['lonely', ' hopeful', ' anxious']",lonely,hopeful,anxious,1.0
hit:4619_conv:9239,confident,"['excited', 'hopeful', 'confident']",excited,hopeful,confident,3.0
hit:6045_conv:12091,disappointed,"['disappointed', 'sad', ' hopeful']",disappointed,sad,hopeful,1.0
hit:9915_conv:19831,hopeful,"['excited', ' hopeful', ' grateful']",excited,hopeful,grateful,2.0
hit:11070_conv:22141,confident,"['hopeful', 'anxious', 'anticipating']",hopeful,anxious,anticipating,
hit:12047_conv:24094,trusting,"['sad', 'faithful', 'angry']",sad,faithful,angry,
hit:5038_conv:10077,nostalgic,"['nostalgic', ' content', ' sad']",nostalgic,content,sad,1.0
hit:760_conv:1520,trusting,"['proud', 'hopeful', 'joyful']",proud,hopeful,joyful,
hit:9102_conv:18204,prepared,"['excited', 'hopeful', 'content']",excited,hopeful,content,
hit:2988_conv:5976,afraid,"['afraid', 'terrified', 'angry']",afraid,terrified,angry,1.0
hit:3135_conv:6270,angry,"['disappointed', 'sad', 'annoyed']",disappointed,sad,annoyed,
hit:4750_conv:9500,afraid,"['anxious', ' disgusted', ' afraid']",anxious,disgusted,afraid,3.0
hit:8912_conv:17825,grateful,"['grateful', 'surprised', 'hopeful']",grateful,surprised,hopeful,1.0
hit:11018_conv:22037,confident,"['excited', 'hopeful', 'content']",excited,hopeful,content,
hit:2203_conv:4407,proud,"['excited', ' proud', ' impressed']",excited,proud,impressed,2.0
hit:7136_conv:14272,content,"['content', ' hopeful', ' lonely']",content,hopeful,lonely,1.0
hit:9327_conv:18654,terrified,"['terrified', 'anxious', 'angry']",terrified,anxious,angry,1.0
hit:9702_conv:19404,impressed,"['excited', 'proud', 'hopeful']",excited,proud,hopeful,
hit:11905_conv:23811,afraid,"['terrified', ' afraid', ' grateful']",terrified,afraid,grateful,2.0
hit:2702_conv:5405,surprised,"['surprised', ' hopeful', ' excited']",surprised,hopeful,excited,1.0
hit:2995_conv:5990,sentimental,"['nostalgic', 'sad', 'embarrassed']",nostalgic,sad,embarrassed,
hit:7203_conv:14407,proud,"['excited', ' proud', ' hopeful']",excited,proud,hopeful,2.0
hit:7597_conv:15194,prepared,"['anxious', 'hopeful', 'content']",anxious,hopeful,content,
hit:8693_conv:17387,afraid,"['afraid', ' sad', ' nostalgic']",afraid,sad,nostalgic,1.0
hit:10375_conv:20750,ashamed,"['embarrassed', ' surprised', ' anxious']",embarrassed,surprised,anxious,
hit:1893_conv:3786,anticipating,"['excited', 'grateful', 'hopeful']",excited,grateful,hopeful,
hit:2167_conv:4334,disgusted,"['angry', 'sad', 'disgusted']",angry,sad,disgusted,3.0
hit:6187_conv:12375,prepared,"['prepared', 'hopeful', 'content']",prepared,hopeful,content,1.0
hit:2138_conv:4277,surprised,"['terrified', 'surprised', 'anxious']",terrified,surprised,anxious,2.0
hit:3035_conv:6071,disappointed,"['sad', 'angry', 'disappointed']",sad,angry,disappointed,3.0
hit:3297_conv:6594,surprised,"['sad', ' hopeful', ' anxious']",sad,hopeful,anxious,
hit:6564_conv:13128,surprised,"['grateful', 'surprised', 'hopeful']",grateful,surprised,hopeful,2.0
hit:6955_conv:13911,trusting,"['excited', 'anticipating', 'hopeful']",excited,anticipating,hopeful,
hit:8708_conv:17417,nostalgic,"['sad', ' nostalgic', ' sentimental']",sad,nostalgic,sentimental,2.0
hit:12323_conv:24646,faithful,"['grateful', 'hopeful', 'excited']",grateful,hopeful,excited,
hit:3309_conv:6618,prepared,"['prepared', 'confident', 'excited']",prepared,confident,excited,1.0
hit:4158_conv:8316,grateful,"['grateful', 'annoyed', 'content']",grateful,annoyed,content,1.0
hit:4242_conv:8484,angry,"['angry', 'annoyed', 'disappointed']",angry,annoyed,disappointed,1.0
hit:695_conv:1391,anticipating,"['disappointed', 'sad', 'impressed']",disappointed,sad,impressed,
hit:9887_conv:19775,nostalgic,"['proud', 'hopeful', 'content']",proud,hopeful,content,
hit:10376_conv:20753,devastated,"['anxious', 'afraid', 'sad']",anxious,afraid,sad,
hit:3706_conv:7413,prepared,"['excited', 'prepared', 'proud']",excited,prepared,proud,2.0
hit:4288_conv:8577,joyful,"['excited', 'hopeful', 'content']",excited,hopeful,content,
hit:7170_conv:14341,proud,"['proud', 'grateful', 'impressed']",proud,grateful,impressed,1.0
hit:9833_conv:19667,lonely,"['lonely', ' hopeful', ' grateful']",lonely,hopeful,grateful,1.0
hit:2176_conv:4353,proud,"['proud', 'grateful', 'sad']",proud,grateful,sad,1.0
hit:224_conv:449,proud,"['proud', ' excited', ' grateful']",proud,excited,grateful,1.0
hit:5757_conv:11515,excited,"['excited', ' proud', ' hopeful']",excited,proud,hopeful,1.0
hit:6961_conv:13922,surprised,"['surprised', 'excited', 'hopeful']",surprised,excited,hopeful,1.0
hit:12111_conv:24223,hopeful,"['excited', ' hopeful', ' anxious']",excited,hopeful,anxious,2.0
hit:1810_conv:3621,proud,"['proud', 'excited', 'hopeful']",proud,excited,hopeful,1.0
hit:4002_conv:8004,jealous,"['jealous', 'anxious', 'hopeful']",jealous,anxious,hopeful,1.0
hit:11704_conv:23408,anticipating,"['excited', 'hopeful', 'proud']",excited,hopeful,proud,
hit:2422_conv:4844,disgusted,"['disgusted', 'annoyed', 'sad']",disgusted,annoyed,sad,1.0
hit:3754_conv:7509,caring,"['excited', 'hopeful', 'content']",excited,hopeful,content,
hit:7030_conv:14061,excited,"['excited', 'proud', 'hopeful']",excited,proud,hopeful,1.0
hit:7078_conv:14156,anticipating,"['excited', ' joyful', ' nostalgic']",excited,joyful,nostalgic,
hit:7455_conv:14910,surprised,"['surprised', ' hopeful', ' anxious']",surprised,hopeful,anxious,1.0
hit:3095_conv:6191,grateful,"['grateful', 'excited', 'hopeful']",grateful,excited,hopeful,1.0
hit:3210_conv:6421,anticipating,"['excited', 'hopeful', 'nostalgic']",excited,hopeful,nostalgic,
hit:3278_conv:6556,guilty,"['disappointed', 'guilty', 'sad']",disappointed,guilty,sad,2.0
hit:4018_conv:8037,caring,"['angry', 'sad', 'disgusted']",angry,sad,disgusted,
hit:5829_conv:11658,embarrassed,"['disappointed', ' embarrassed', ' hopeful']",disappointed,embarrassed,hopeful,2.0
hit:11429_conv:22859,devastated,"['devastated', 'anxious', 'hopeful']",devastated,anxious,hopeful,1.0
hit:6092_conv:12185,disappointed,"['disappointed', 'sad', 'surprised']",disappointed,sad,surprised,1.0
hit:11461_conv:22923,embarrassed,"['angry', 'annoyed', 'proud']",angry,annoyed,proud,
hit:12396_conv:24792,content,"['content', 'excited', 'hopeful']",content,excited,hopeful,1.0
hit:4545_conv:9091,confident,"['proud', 'excited', 'content']",proud,excited,content,
hit:6188_conv:12377,disgusted,"['disgusted', 'annoyed', 'confident']",disgusted,annoyed,confident,1.0
hit:7515_conv:15031,nostalgic,"['nostalgic', ' annoyed', ' content']",nostalgic,annoyed,content,1.0
hit:10013_conv:20026,guilty,"['ashamed', ' guilty', ' embarrassed']",ashamed,guilty,embarrassed,2.0
hit:1847_conv:3694,impressed,"['proud', 'surprised', 'hopeful']",proud,surprised,hopeful,
hit:1966_conv:3933,guilty,"['guilty', 'ashamed', 'anxious']",guilty,ashamed,anxious,1.0
hit:5985_conv:11971,anxious,"['anxious', ' hopeful', ' confident']",anxious,hopeful,confident,1.0
hit:11122_conv:22245,faithful,"['confident', ' hopeful', ' trusting']",confident,hopeful,trusting,
hit:1748_conv:3496,confident,"['disappointed', 'hopeful', 'embarrassed']",disappointed,hopeful,embarrassed,
hit:377_conv:754,guilty,"['proud', ' grateful', ' hopeful']",proud,grateful,hopeful,
hit:4179_conv:8359,trusting,"['hopeful', 'trusting', 'anxious']",hopeful,trusting,anxious,2.0
hit:5205_conv:10411,annoyed,"['angry', 'annoyed', 'hopeful']",angry,annoyed,hopeful,2.0
hit:708_conv:1417,furious,"['angry', ' disappointed', ' proud']",angry,disappointed,proud,
hit:7095_conv:14191,joyful,"['joyful', 'excited', 'proud']",joyful,excited,proud,1.0
hit:2633_conv:5266,terrified,"['afraid', 'anxious', 'surprised']",afraid,anxious,surprised,
hit:4845_conv:9691,sad,"['disappointed', 'anxious', 'sad']",disappointed,anxious,sad,3.0
hit:6301_conv:12603,confident,"['excited', 'hopeful', 'confident']",excited,hopeful,confident,3.0
hit:8200_conv:16400,caring,"['grateful', 'content', 'caring']",grateful,content,caring,3.0
hit:8470_conv:16941,faithful,"['proud', ' hopeful', ' trusting']",proud,hopeful,trusting,
hit:10993_conv:21986,sentimental,"['sad', 'devastated', 'hopeful']",sad,devastated,hopeful,
hit:11218_conv:22436,anxious,"['excited', 'hopeful', 'surprised']",excited,hopeful,surprised,
hit:12310_conv:24621,trusting,"['anxious', 'afraid', 'hopeful']",anxious,afraid,hopeful,
hit:12416_conv:24833,joyful,"['excited', ' grateful', ' joyful']",excited,grateful,joyful,3.0
hit:5211_conv:10422,devastated,"['sad', ' hopeful', ' nostalgic']",sad,hopeful,nostalgic,
hit:6962_conv:13924,nostalgic,"['excited', 'anticipating', 'hopeful']",excited,anticipating,hopeful,
hit:1944_conv:3889,angry,"['angry', 'anxious', 'disappointed']",angry,anxious,disappointed,1.0
hit:294_conv:589,confident,"['proud', 'excited', 'hopeful']",proud,excited,hopeful,
hit:4152_conv:8305,grateful,"['grateful', ' proud', ' joyful']",grateful,proud,joyful,1.0
hit:5681_conv:11362,impressed,"['excited', 'proud', 'surprised']",excited,proud,surprised,
hit:3304_conv:6609,ashamed,"['guilty', ' ashamed', ' anxious']",guilty,ashamed,anxious,2.0
hit:4374_conv:8749,confident,"['hopeful', 'excited', 'anxious']",hopeful,excited,anxious,
hit:6265_conv:12531,sad,"['nostalgic', 'sad', 'lonely']",nostalgic,sad,lonely,2.0
hit:9691_conv:19382,trusting,"['proud', ' trusting', ' hopeful']",proud,trusting,hopeful,2.0
hit:1900_conv:3800,embarrassed,"['embarrassed', 'ashamed', 'sad']",embarrassed,ashamed,sad,1.0
hit:595_conv:1191,joyful,"['excited', 'grateful', 'hopeful']",excited,grateful,hopeful,
hit:8172_conv:16345,trusting,"['content', 'excited', 'trusting']",content,excited,trusting,3.0
hit:8482_conv:16964,grateful,"['grateful', 'excited', 'content']",grateful,excited,content,1.0
hit:10909_conv:21819,caring,"['grateful', 'hopeful', 'content']",grateful,hopeful,content,
